-0.153617,9.65621,0.05425,0.56598,-1.078955,1.477585,0.333428,0.276378,-0.029461,1.259678,F
-0.202992,0.36826,0.388552,0.915832,0.17234,1.145386,0.220177,0.17798,0.126447,1.029593,D
0.043885,0.195534,0.260522,-0.393821,0.261718,-1.429155,0.257927,-3.546827,-3.303515,-1.299386,G
0.031541,-0.346197,-0.009765,1.029902,0.082961,-0.432558,0.031425,-0.303328,-0.43482,-0.287888,A
0.031541,0.195534,0.246296,0.627208,0.261718,-0.058835,-0.157328,0.610866,0.687713,0.150184,H
-0.301743,-0.314793,0.399221,0.77052,0.708609,-1.802878,-3.127027,-1.066295,-0.621908,0.505701,Y
-0.104241,0.022808,0.377883,1.279945,0.17234,1.602159,0.106925,1.386454,2.122061,1.547204,X
0.080916,-0.291239,0.356544,0.226662,0.261718,-0.972381,0.182426,0.070011,-0.372457,-0.851501,F
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.598658,0.295677,-0.667192,0.656532,-0.574426,H
0.105604,-0.087108,0.367214,1.522618,0.261718,-0.266459,0.031425,-0.976654,-1.619716,-0.137657,A
-0.030178,0.391814,0.217845,-0.07333,0.261718,1.145386,0.333428,-0.248887,0.718895,0.982819,G
-0.00549,0.054213,0.32098,0.804804,0.17234,0.356414,0.144676,0.362815,1.747883,0.377122,X
0.290762,0.156278,0.136047,1.401386,0.082961,0.190314,0.333428,1.459397,0.282354,0.110221,A
-0.289399,0.093469,0.402778,-0.087353,-1.436467,-0.584816,0.446679,1.242877,0.708501,-0.643924,E
-0.030178,-0.063555,0.285416,-1.278877,0.17234,0.647088,0.446679,0.402869,-0.310094,0.464063,F
-0.215336,0.250492,0.473906,1.187089,0.17234,1.26996,0.257927,0.196891,2.059698,1.126854,X
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.889332,-0.534832,-0.617119,0.001721,-0.413116,F
0.167323,0.313302,0.168055,-0.383198,0.261718,0.480988,0.295677,0.131014,-0.185368,0.399363,A
-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.14879,0.144676,-0.415335,-0.154186,0.181093,A
-0.338774,-0.22843,0.584154,2.123586,0.261718,0.231839,-1.025587,1.591713,2.090879,1.002336,X
-0.128929,0.383963,0.23207,1.248675,0.261718,1.477585,0.069175,-0.15678,0.344717,1.513751,A
0.377169,0.164129,0.139604,-0.241825,0.17234,-0.474083,-0.006326,-0.724933,-0.964905,-0.305802,A
0.09326,-0.212727,0.260522,-0.527256,0.261718,-0.474083,-0.006326,0.293424,0.219991,-0.311708,F
0.192011,0.148427,0.19295,-1.29308,0.261718,-0.598658,0.257927,-0.522217,0.843621,-0.555982,H
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.55993,0.106881,0.18881,-0.638511,A
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.190314,0.371178,0.275795,0.469443,0.101396,A
-0.351118,0.022808,0.171611,1.15197,0.261718,-0.058835,0.371178,0.178738,0.999528,-0.107832,X
-0.017834,-0.149918,-2.975805,-1.078156,0.082961,-0.01731,0.408929,-0.408248,-0.216549,-0.118067,F
0.47592,-0.338346,0.047137,-0.000972,0.976743,-1.013906,-1.478592,0.267,1.68552,0.035708,I
0.216699,-0.189174,0.352988,-2.20129,0.261718,0.937762,0.220177,-0.91866,-0.528364,0.843511,A
0.117948,-0.291239,0.306755,0.255993,0.17234,0.107265,0.597681,0.006678,-0.341275,-0.111196,A
-0.104241,-0.197025,0.221401,0.17367,0.261718,2.349606,0.899684,-1.207154,-1.058449,1.648359,F
0.019197,-0.087108,0.384996,0.794958,0.261718,0.231839,0.220177,0.244478,0.905984,0.206831,A
-0.042522,0.10132,0.288973,0.722153,0.261718,0.14879,0.144676,0.690178,0.500624,0.176343,A
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.847807,0.031425,0.045179,-0.43482,-0.675328,F
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.723232,-1.478592,1.090213,1.716702,0.348322,I
0.944986,0.132725,0.136047,0.564936,0.17234,0.231839,0.446679,-0.281621,-0.777816,0.099407,A
-0.22768,0.446772,0.534365,0.177429,0.17234,-0.640182,0.446679,0.131169,1.342524,-0.693543,E
-0.00549,-0.204876,0.32098,-0.694588,0.261718,-0.930856,0.484429,-0.403026,-1.307901,-0.959937,F
0.15498,0.336855,0.068476,0.021525,0.261718,0.564038,0.182426,-0.481775,0.001721,0.534272,A
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.723232,0.333428,0.347943,0.843621,-0.707659,H
0.043885,0.195534,0.260522,-0.393821,0.261718,-0.058835,0.673182,0.140994,-0.060642,-0.292819,G
0.043885,-0.157769,0.228514,-0.211361,0.261718,-0.224934,0.295677,-0.228443,0.064084,-0.245273,F
0.068573,-0.181323,-3.210528,-0.294311,-1.168333,0.231839,-0.081827,0.527866,0.032902,0.385222,F
0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.106925,0.659637,-0.310094,-0.446557,F
0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.349509,0.031425,0.268514,-0.278912,-0.199849,A
0.15498,-0.251983,0.125378,-0.576698,-0.900198,0.314889,0.446679,-0.039996,-0.060642,0.156054,A
-0.079554,-0.173471,0.367214,0.324501,0.261718,0.730137,0.220177,-0.237121,-0.091823,0.663588,F
0.056229,0.124874,0.136047,0.14974,0.17234,-0.681707,-0.006326,-0.256032,-0.65309,-0.501505,A
