pretentious,less_proper,foster,more,convenient,convenient,problematic,recommended,priority
pretentious,less_proper,foster,more,convenient,convenient,problematic,priority,priority
pretentious,less_proper,foster,more,convenient,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,more,convenient,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,more,convenient,inconv,nonprob,priority,priority
pretentious,less_proper,foster,more,convenient,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,more,convenient,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,more,convenient,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,more,convenient,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,more,convenient,inconv,problematic,recommended,priority
pretentious,less_proper,foster,more,convenient,inconv,problematic,priority,priority
pretentious,less_proper,foster,more,convenient,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,more,less_conv,convenient,nonprob,priority,priority
pretentious,less_proper,foster,more,less_conv,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,more,less_conv,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,more,less_conv,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,convenient,problematic,recommended,priority
pretentious,less_proper,foster,more,less_conv,convenient,problematic,priority,priority
pretentious,less_proper,foster,more,less_conv,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,more,less_conv,inconv,nonprob,priority,priority
pretentious,less_proper,foster,more,less_conv,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,more,less_conv,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,more,less_conv,inconv,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,more,less_conv,inconv,problematic,recommended,priority
pretentious,less_proper,foster,more,less_conv,inconv,problematic,priority,priority
pretentious,less_proper,foster,more,less_conv,inconv,problematic,not_recom,not_recom
pretentious,less_proper,foster,more,critical,convenient,nonprob,recommended,priority
pretentious,less_proper,foster,more,critical,convenient,nonprob,priority,priority
pretentious,less_proper,foster,more,critical,convenient,nonprob,not_recom,not_recom
pretentious,less_proper,foster,more,critical,convenient,slightly_prob,recommended,priority
pretentious,less_proper,foster,more,critical,convenient,slightly_prob,priority,priority
pretentious,less_proper,foster,more,critical,convenient,slightly_prob,not_recom,not_recom
pretentious,less_proper,foster,more,critical,convenient,problematic,recommended,priority
pretentious,less_proper,foster,more,critical,convenient,problematic,priority,priority
pretentious,less_proper,foster,more,critical,convenient,problematic,not_recom,not_recom
pretentious,less_proper,foster,more,critical,inconv,nonprob,recommended,priority
pretentious,less_proper,foster,more,critical,inconv,nonprob,priority,priority
pretentious,less_proper,foster,more,critical,inconv,nonprob,not_recom,not_recom
pretentious,less_proper,foster,more,critical,inconv,slightly_prob,recommended,priority
pretentious,less_proper,foster,more,critical,inconv,slightly_prob,priority,priority
pretentious,less_proper,foster,more,critical,inconv,slightly_prob,not_recom,not_recom
